dur,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,label
1.4903278801642923,3.1873223135489956,5.542233578613798,1.0844154408463367,17.34960921071466,7.0891850154916,71.41520912782806,64.21548246632648,8.279715362589293,5.350571987929785,3.8669788727448813,2.7287753419271343,1.3997082121307436,21.407614815230843,4.014869885135783,3.442479446674744,0.8385590088015574,10.907763262856772,3.5591931247535147,11.227584489690766,fuzzer
2.01975431348063,2.3318131713322883,5.670768612478626,8.180364612617824,5.243909749711554,6.35758035422507,52.03820788677289,178.45067814701216,3.433671386553949,14.547723434874264,2.91739948560114,4.843258634681032,7.397308122972571,4.948695890211029,7.113400273724244,1.0040092419155395,2.3010212744853185,8.582740161849788,4.29536038956371,9.550680331407078,analysis
5.807302594876564,6.684261946213314,23.661452509046832,2.0362260880201686,5.201774391503468,1.558329223191827,213.2630436059534,73.4308931277759,7.693137366206,12.93050585928001,13.341991873435559,2.6815938460662303,2.881809165332013,4.8020511014414895,1.855705024905334,3.410345990106969,1.549749792571184,19.807330839832154,7.431702040009444,4.067143736796407,backdoor
2.686580633964207,7.99914016003271,6.887263767772043,10.622999308026387,4.045059462464123,2.775123783327428,206.13476137557097,76.9014167295987,7.418491034955725,6.152022718731012,3.5988628330904344,3.9735733111112266,6.74562074676585,6.3253661891117,12.161464770901706,2.3423490201552615,1.9317409249809645,14.03527113559497,7.398372752573919,12.103978091040343,dos
2.6950951453105336,11.569963219311873,3.422773097477986,1.831790905706949,0.7878185836449705,0.5565564164866605,80.09592797143785,183.93376176532777,4.7308151982249065,2.810660026460143,6.8773717741816895,2.3706996947925867,1.2786456799590162,2.9337369199118135,13.629268924346448,11.576346054903397,5.078994943183347,10.052038964575978,7.455906891185988,23.25880622734451,exploit
1.3572674754023921,10.858350461244154,8.012479429007055,3.382388096158936,7.852431296439599,6.01317773934324,93.73085749384211,145.77547184555965,14.879101331710938,2.9025786903925166,2.4505601820040614,3.649316351988253,3.002966481899662,2.86696946453007,2.0769902391440658,2.5112038831523025,6.551433684074255,1.449751981736162,9.691574643260735,11.256500665965621,generic
9.892838533247525,23.681033185913144,4.951784506103682,1.2546804160152867,7.015895344838334,0.6501136203044338,102.27313512228032,99.86167308988817,4.9765542659448165,5.273805167552222,5.201928256472237,3.980935890116114,2.991071403864224,8.816282387251203,1.8927116671063375,4.193084596163239,3.1671736082288535,11.521776771784284,3.0532716391423285,10.881806755130453,recon
3.2999840559624483,9.033671606957398,9.141151107103836,7.631075768212787,3.4129565415070444,1.8604448161422704,229.53130167644196,192.82015042952568,8.566214891774164,5.462490524629774,6.842731633847147,11.94710152850274,5.694396618623898,3.340632836315394,2.800991743275384,1.305040257800462,2.180348149390455,24.755334130521533,9.710912355074424,6.4977569830938195,shellcode
5.302102248359311,10.62087583672729,0.8029100794392182,2.7574882287812086,7.283272830389046,1.2447489007077774,213.18393937842555,139.79038818972236,11.194326157015157,3.1168233441577917,5.13285907207709,2.148903596669771,3.629232210291678,10.721401863749675,0.5598913444452175,8.75570287781225,2.9648161514971996,7.540940068006925,7.354776991033521,13.50984054594344,worm
6.522910533991736,3.717075231498256,6.773617225796804,1.4103466956002397,4.755057724635633,0.9223678025557019,201.6067194558146,192.7692154442498,12.23598635635184,4.971934954948664,1.3497201232318934,1.1642922265541347,5.599500249888391,0.8108896055492365,9.617079672783316,5.367815433341476,3.0305779754883226,17.848145713865257,8.248339905597515,3.2082239298306563,normal
6.519148153449429,4.043215888572657,5.58097582144093,1.5084992354625995,1.1135072346259243,0.2622170415221284,150.7951486388601,46.008156070870065,2.016709958937224,4.523960151223477,7.259973315920063,4.0648377764434995,3.8556040196443333,1.5173484176183674,1.8076194382022885,3.0305110915710163,2.5302006680934355,12.179476606314571,3.1519120695447085,15.315776837525725,fuzzer
5.2609906908393365,6.031616663903993,6.8137763985905995,5.505069803054023,7.03287039781963,1.4787711768341598,52.152469735500866,140.93672907089731,5.0067981275643465,6.29938237981746,4.417279167892398,2.950980153675498,4.870530896391233,10.391704007113574,1.066175218899753,6.361841822822845,4.190341153601695,11.775694430699103,1.4029809739714223,20.352793529210746,analysis
1.2758424870022573,6.178967378060206,5.579998589352382,4.745240746619859,9.547149251918052,9.098004066620513,144.9559102612315,110.18553711058405,5.375139859818348,11.741205974781765,2.7292917344712415,6.903624192130129,5.458622944795566,2.6495247253131775,7.095024201517841,2.092162406732785,12.267550413959666,24.350734372019133,3.033736331899065,7.672980070539564,backdoor
9.079999010827454,10.600069243610061,13.739711940324694,1.517628983854369,6.406178837456142,0.683407578804967,117.43021210482354,192.26189108810635,2.942075053926427,10.3024490035401,11.157497310901087,2.352127226690623,7.486889937575128,1.5425155001312505,10.604727117461897,16.610956238248423,4.588974800513435,17.62497651706363,9.825286294782988,5.776411504843189,dos
7.164630794526671,8.126892607226203,4.491581072245439,2.5210034490225226,1.7058300517273663,0.6347681694836658,73.19179572396237,202.59616817685014,6.081030730843874,7.768335398386339,2.1046603388474447,1.6806121372826823,1.572002186332715,6.494797935924692,2.781116011569586,2.0608947520537972,6.18621996528267,11.811279796655384,6.119606834936547,5.538423844933847,exploit
3.3335061921703746,6.279792457004867,10.232145495089533,6.8893133450313675,14.455913645040887,3.438081383274792,207.70519898886752,103.55753161254759,5.052165492663336,1.8740508695596927,2.3422626000712117,1.604165235446687,4.7183595415628705,2.966019140074988,2.051291481647755,1.715050630996683,1.3267989163049605,13.232412948656709,3.5312751239556253,11.734390027860904,generic
5.385369903946678,8.681768447441316,6.168134017041702,3.8916921007910386,6.8038503127307095,1.3105861633851257,119.33296694634814,46.36608028602528,9.327511459250745,2.366791017582161,2.169888712626234,3.0212870095672315,5.786180982297776,7.688808618146715,2.7915974599361406,4.663366040284967,5.678384073231046,6.957422598897529,4.217893977787751,6.603739390883581,recon
2.086684392535242,12.022136171251116,2.1278157680590795,1.5898546007998362,4.729054696248372,2.8433059883244782,135.45507142091913,197.16960966313857,8.979694450840944,2.332754830495514,2.5875007461696007,8.231102350936942,4.02536099065347,5.315030291098013,2.9260158488802945,1.474521495469552,2.1705144627831023,46.86114233649056,19.27261631653534,20.22568831172487,shellcode
0.7425852882865522,8.21043774412807,2.398926575948609,2.35843956524782,5.6495382893913675,3.7539940404189047,179.8891733670804,170.27903832415274,10.768412947963986,0.8237973690609796,7.188523105752319,1.1686432183498303,3.9075301845402204,6.00192019075089,2.099958260651134,5.32326400806321,10.841440843472968,8.007518701134762,5.78158622509719,5.0263084851155755,worm
3.555264548357151,1.6077915265410747,7.330566185863507,6.091049138878005,1.7421257061405953,1.155481904215776,65.24494125190894,150.28020421363993,2.850186851417064,15.739611427221345,2.298184725218651,3.224807040238446,3.7770193716941147,1.1516820345199759,2.807418071557395,1.5948295827726826,4.970620370178593,14.455593973551249,8.535208594802782,10.734930258878764,normal
20.524798852629754,11.48695070577403,5.960639528401948,4.074544791305334,2.9132058247609405,0.3485254023997526,100.18442233205857,171.9790066064671,4.124749437076378,6.437365219578218,1.8163182030863918,6.810957386461644,1.9533175645169494,4.51664636240225,5.065889637983255,4.291756092999311,2.571574345426577,2.7827766721964116,18.961451767078373,7.227621147324171,fuzzer
10.943050028926946,3.1634225857655642,5.57935979178299,3.298480123838564,1.0647652859766796,0.2576346165519119,139.85028582616803,58.090155814375606,4.293674251927414,15.96913538093844,0.6994960309259901,3.3427754797190405,2.4585700263578154,2.0836411728390933,4.344447939352105,6.020858551574752,6.615002247282043,6.166894070568448,3.703026955235728,8.129197505664283,analysis
0.751651119931461,4.082998943287779,6.467232187136551,1.641873206727552,2.2667453852397745,1.5134563268388974,143.14811365091006,57.215715399905484,15.528480687482084,2.4532207609641334,1.437755258154497,3.1547877790816905,6.30355278944588,1.1026763451452568,2.169266428177281,1.273105776831786,10.907792479213146,14.274176570123235,15.405822943076204,4.74061787311344,backdoor
2.582879176307159,8.367592117520687,6.2221221941318525,2.0014435461168683,3.8236058073844315,1.4620412873852904,95.28529743275794,127.65931978194023,5.288102262840782,5.55959583742671,2.0486752965586517,1.9938346241489115,3.065883584995351,2.4122905968377863,3.6559906666879627,14.086514281530166,2.3861678392618253,21.596749935196797,9.59852036461275,9.331530289380762,dos
8.000554306680133,6.6388548273212535,10.026897945536344,0.9254272255655182,3.6740194318859776,0.31457493884507787,92.37981291750552,164.22749280547902,4.354323153917969,4.443106406491979,4.066384190631689,0.8091899669376239,2.087863132426893,4.404532903825213,4.059026476190279,2.1719172318084214,0.5167422506645074,2.00745646839077,19.944005882948893,8.074250455393598,exploit
3.5191181360031356,9.089856181963782,4.991754587976304,1.9137798267982393,2.0648402880528804,0.826067473399665,150.35959390548962,93.82673424656703,6.52236695907341,1.9265387401529321,3.6050268222152004,1.9688398000799068,1.5094858069923058,4.973110225836063,3.578808381745413,2.3232775528275056,17.86010201789901,26.50636343095872,4.732626960719766,7.674870285756347,generic
1.8558562960909497,11.099420741065774,9.78310286167614,2.9166158747515154,2.698060279295822,1.2756009102975443,141.7044058095954,149.04222114690896,3.2337189437087455,7.693063650122514,1.762146773038394,7.923981850108677,7.878697681697405,5.272616961763645,4.787775008358924,2.4582261811890542,1.996611864697241,11.787538547640882,12.878485820712921,2.019900450538545,recon
4.796561480868824,8.52514814916385,5.615410913410408,2.3353442607574175,0.8781045073587102,0.3335418039875526,188.49400687897514,187.66485391643826,15.631665653174434,1.4290147361995686,2.380603994375583,1.1699776314735733,1.7262090955285725,2.4535343484406447,5.337313431511955,3.9795453423820777,5.902657589415003,20.251906445372324,7.6591041271796,10.479629464848383,shellcode
7.686655354689212,15.426433560418928,5.275882869341184,8.462567263346198,3.953546632509129,1.1222159884116767,139.53438492575265,241.76007518978363,3.595902162241062,1.184746210029741,1.2679338868911716,11.77951181571331,2.324406470489095,5.491785884445466,1.3353914140626866,2.1012218833036544,3.9650560981085787,15.160763199115289,2.758390295722967,9.92421536863256,worm
2.56791209765288,2.3149016006053147,7.429004812389743,4.548289848111156,6.673104273025362,4.521151829627897,147.01621771737763,237.92618916234,3.0598443914592233,4.7384401873696715,7.8579422504924805,2.3994403597516802,2.173363513254561,10.97283277432933,3.4363196721132736,1.8211671303931,19.614686280174897,6.35356304034146,13.31224117641009,7.201797010357896,normal
9.026221240391472,5.867422895341695,7.639720022243604,1.0771853825145183,1.915896368917985,0.2888268083230347,229.19763254981743,156.38537968919934,7.879898278965079,4.770666269043426,2.0695736870072214,1.6218840780937425,7.343277052173437,3.9918237189193904,4.314655867734541,3.7641445100642703,5.407987815662382,17.498430620694673,6.510188403646035,10.576805679617085,fuzzer
5.768338791343299,5.126399512016494,7.8615895872899975,6.584650676950394,6.599933018762608,2.742429964109947,53.020838691203764,65.6359313081693,4.645629861910606,1.6264176886302315,3.688390051851726,1.6507688747990126,2.407876777033295,6.744196458324479,7.842288693518532,6.949151624463594,8.465133684198584,16.291737591089017,11.432310141201244,10.715958578926518,analysis
5.806986462260815,4.263289791116581,4.131835082447336,4.078404327033424,9.269840211583038,2.5786910828591316,227.72429964629117,39.78719594552545,1.7231932516456856,12.123807867190992,15.083048172818518,4.464558889870525,9.244356931001514,1.9759335882218758,4.9929583987718,3.337286255116947,5.0216893885752265,20.500956349402305,7.657535378860542,8.597383355621364,backdoor
1.418893719136706,6.670217798580728,3.514873350387823,5.717231287108297,1.1362336580791295,3.184071569589817,76.09322981310167,222.2316665752426,11.12731015150747,6.0781619805016724,2.3417712229352095,4.2062196279377675,5.211771861041704,4.981069437097794,4.988858357996089,5.44953209585472,4.16376955164747,27.362820778168476,10.607292841054187,6.726161037034798,dos
1.328767879713247,12.090483312225963,5.424089378914283,1.4298829970475082,7.8588774302817,5.570418306161598,198.84888352322963,238.12488973585383,3.0424964522556994,3.81620657885488,1.124667904919528,5.1068967237131995,0.3650477588954486,4.341657688890716,1.9705231776899936,6.963995548687488,2.4296387794343155,10.735313449836276,7.219402108132384,6.458954960681631,exploit
3.314759623047637,6.672783015205759,12.829585929021334,10.046543203632593,3.706957039931333,3.9117276681234046,108.19345349781418,58.28246424917335,15.229047423765962,6.021331751433696,3.8022552513048438,6.229981028376956,1.3785711185014555,2.9208319646854255,2.5291599443132915,1.4056486100036567,6.045027310752328,13.643711208215105,7.403643649677456,4.652329651609564,generic
5.1182513306660296,11.804658796205617,5.56043481953885,0.3316961837565759,3.68373622327498,0.644510943341098,209.83060835660476,42.60169615080305,9.158197856843728,2.238260204064599,3.3835768546715927,2.12143316413888,2.378641319696124,1.7511622434949403,6.302714038014625,3.2449919084590513,1.9678565050273527,9.978917293499956,6.980536488324252,9.983451109198516,recon
1.765875336653875,8.050782032011186,5.330564323194317,16.406745596676014,3.6732072875330553,10.761103246868101,156.20358076749193,73.71199673054652,11.147755899887452,4.971016960079375,8.711361731824224,3.976314442076854,7.438322133507516,8.817384780091379,15.817063506878606,3.720826706742295,1.8179934506628397,26.107440441346203,12.650366885337231,7.372671194107166,shellcode
8.343578459028702,12.124297914466958,4.690579440846505,2.338768791497133,2.908467436640299,0.725074454297461,72.69309129326922,63.5494910700503,6.377962824329748,2.7840511723490042,12.392425740099155,2.1620788071343653,3.2750021013891115,1.8466287650031215,1.5832981950613498,4.537770520738484,3.1942481078541896,14.866189117071784,9.824048904985135,10.997151985077325,worm
6.494078365540432,1.0893000642164485,8.339535611036666,1.9989632040048766,4.537358660538134,0.5957585057675816,160.81354780494084,154.76332281129876,7.4693422378708005,1.63066274446763,8.16627479455944,0.4199199446067119,2.608482217664384,2.1922288251809436,3.2181583266042333,3.2904069854335587,2.513874263947328,12.09497015744688,3.38837893654832,2.8644169268792776,normal
2.9661026497203378,2.401228601287377,7.175318588647114,2.0427357654274756,10.195714894155541,2.920400762417821,166.33230356248362,96.92412956399143,2.0113217509870296,2.0647249721035505,4.97922545850207,3.1479253587367193,3.9513452437785004,8.38095272494459,31.74147951807114,5.718552057316845,3.3601733361680126,14.55528210630445,9.799044923266683,11.917516282974844,fuzzer
3.5944420712499,5.531618558709654,14.806289065766965,1.8652819969332848,10.812325819270553,2.4433684456858322,188.63874616578218,121.42863210624938,2.314004435823039,3.6970788155085557,2.232664370225234,7.60133689658929,5.860489310845777,2.5355610751054405,4.420615350058688,5.582685356824742,4.867531245994323,6.55941825491915,9.404831330422928,7.140385081522624,analysis
1.918683020872738,5.27714429903607,10.436799509315737,4.047413402588092,2.560769900956439,1.4124912069913609,136.13104200446395,49.52722498600775,8.55229491394377,7.204126979988818,4.617613134888338,7.775924201952255,2.876686931504623,1.130127086944337,0.77852882970394,1.6183871714726275,2.5378950672078346,24.97694748667764,3.52652538905689,7.853259826337709,backdoor
2.2659799841072283,10.225379737032277,3.4136498065192784,2.124110594769864,4.863509388266954,2.5475847417863338,135.3601180870658,204.59690575377573,7.92331223756961,7.158578315645584,3.950785471255719,1.440422691012569,9.03235386813376,5.4901218096222815,3.773352868182116,1.5957631517922886,1.6166598419460823,7.75674935145757,3.1222148599017463,8.183156649040225,dos
6.737123724500823,14.786397381332904,8.889507307943683,1.1214745964326858,4.286633149237555,1.0335670259888228,176.05596717105516,45.41248343376951,7.049016914425934,7.142903148532414,1.5677676824920843,3.0396916007282546,1.6648071194647602,2.3542560840366846,3.187436139811589,3.0745086410384297,3.2504203555134157,6.326851101510081,3.965711900834159,8.63852164835445,exploit
3.096048840062084,7.283463869563028,4.225093998544855,7.483393662208105,3.17010550032185,2.4697084212486415,128.72944540315746,79.27263898438122,2.653705244268082,1.8868412252966478,3.159594220272456,3.1660133008185567,2.996569061055452,2.1025616961130065,6.258939774517622,1.693626744802044,1.6149470701490658,9.54499453750241,2.7155825619388554,10.222529109017984,generic
3.8829904575721774,7.183675414058344,3.0372817133621766,3.7656801382824416,10.224534450959657,1.8087488313118012,191.35124682334038,182.77563884523312,3.6671129927152486,3.628000826925529,2.4306082672739686,6.547473723915495,1.5556987254571226,2.095911043744665,7.297265106761023,1.641121847738359,2.480644222633389,17.532632620413562,6.062329622019433,10.031217054426785,recon
3.043572899125731,11.151094082977288,8.022035059103596,4.67745017027461,2.637697008942895,1.3556613141466791,98.80523334605004,161.75345163240323,6.986458500439272,4.047056685803492,3.2096598776112177,2.1193704217504936,2.83658630345581,0.2796387343358191,7.5665018824333625,1.651980714465425,3.1109850930821845,10.207130174198795,16.715460846549185,3.991931848044883,shellcode
2.714136889597427,7.939771082552786,4.563337741217996,1.7556112226411005,1.108111062327286,0.5667504612457978,131.4236593214206,154.64724172076694,10.443944197943297,4.290985846552783,8.992578316241048,3.602715162838669,10.901883921959762,2.9591363162386277,3.1970816891888707,3.308886236991265,2.940719664789491,12.354581690059097,2.12630850058735,8.88687699327282,worm
13.799688514279012,3.934613007485071,9.507604489122809,4.054944031122968,1.211660388428161,0.2635288024883723,166.1800556456604,160.51721561987486,2.8510330990701704,6.3845969598605095,1.7110418825620004,2.039346884847596,1.5826146946565343,6.62907392258365,0.44574517841611744,2.8872611545575175,6.822968849026878,16.572869270777936,5.857781259417161,6.512880030039995,normal
4.802342421994046,12.82826410665081,7.392102540183194,5.96938127396851,6.13371558005452,2.0225346641603847,80.00419785061379,71.91703140428996,4.966682411740375,4.4122034310965095,3.3528126838140238,8.576394581118612,0.8905304736198881,6.791358584941883,4.973622607416939,3.2548613710984693,12.819761795877413,22.438900853019973,8.93858058675794,6.04540633749572,fuzzer
1.5643774699200879,5.866380382907241,7.098938857003485,3.3037643107235737,5.571670529803916,4.6364966283881,120.549211301975,120.49048376062073,3.0738915440790193,1.2373405859832889,4.087580465721205,1.4170314469785479,3.333232428915266,24.978916271202493,5.046048954634157,3.044492002658922,6.90549718968028,14.246743584832933,10.23234727573478,9.398529463165557,analysis
3.0453730069961957,3.6295169300852543,6.559040818839494,5.641810492236284,2.842876779009309,1.3456003902071803,225.283888176907,149.90618741201732,6.4562435110238985,4.2498809916686024,1.2726738045392088,1.9513111117175936,2.6457719785085785,0.504815560019784,4.488213740524743,3.783186739521061,4.032297295379396,22.423564453496578,9.409735086785082,15.274423644154082,backdoor
4.697310971727765,4.502392535321505,5.052377373250779,8.695391183831092,1.5861647142762145,2.312806161363123,106.668686744949,98.22978808524309,5.487311958775319,12.711164469913987,0.8876050974261572,5.423452375832532,2.65073825765798,20.296212816731092,2.1625599347417004,3.5262316002547096,9.723178521724606,14.587540725520745,7.363072268023012,14.173521659182237,dos
3.129612412742902,7.533143555996069,4.826535111684569,3.549211542901807,9.226479423373208,3.128444955220435,156.86304457918337,203.7150528128446,10.073687952608415,4.709105066220112,3.53157850272731,4.062483398066279,2.6509455367892505,1.4507243156035223,1.5928075476830856,5.454895883276077,2.063142963307377,11.38071082682422,4.837238323300097,2.6024015211557163,exploit
0.8125379917506669,9.370916985611476,4.357627487612595,7.267263335763345,5.588545473592026,9.048298577081216,204.56390916399516,46.06926551320802,8.511780464088991,7.402173203662145,3.741681982567119,6.775536671312642,3.7560382327612865,4.09587284789022,2.7738496420554504,2.742484716794678,3.1685204600800523,14.336979850581894,4.070872431936461,12.408679793291622,generic
2.3365311779832116,7.313849162870015,2.045720879441655,1.2233390628794856,1.009594096173848,0.4239916944652415,177.293379095381,24.044981691311694,6.6110413962889805,8.440604542523777,2.631964532530989,1.3680381926891747,20.600953750859293,0.8371963900788163,4.708457596169831,3.963453450664166,3.567484875994735,11.706672485745717,19.991647094243675,9.1633202579593,recon
4.664902477753609,9.528618136263217,6.307871821642741,4.088668291362296,4.027893266678055,1.785056436678581,59.958219261197485,238.6217079505217,4.864062806979874,4.19310172905039,13.317776085011877,7.93061722829643,1.4113861602158146,3.2056159173399763,4.738634812420895,1.9325950395794909,2.2207105588959566,25.226082651572483,11.07130745461675,4.6022558741997965,shellcode
2.901533171517697,9.204376539028114,5.159833461602671,1.877541241133684,7.1043951659770705,2.366071021854102,95.1147988703137,157.28575361916958,8.006186290257075,2.6180433775643053,2.8409762493229884,1.8347334230224293,0.4052772512275631,0.901567530691154,2.0665861630879316,8.270917553573515,3.5340112089410223,2.5028976962091747,5.613157816007751,7.738499375357389,worm
3.216785223159399,3.7902656635896417,10.36975551974947,4.083058598513291,4.935361211488836,2.269977746225068,121.86581056175125,131.57404452430907,5.529289069375073,1.6157716729216216,1.7840816934895856,10.715865615930259,1.3605332185528398,4.972226393567698,6.918471012939316,5.5401204779132724,4.588584716499478,17.843735986647953,7.664104260429223,6.595010648043699,normal
3.4388541261088825,2.5926329406003954,9.637032968502886,13.443769971093772,8.693173524411293,3.008157288881615,92.31829493225928,112.52148479848275,7.876776574191877,3.5831735714646182,7.243731585665206,1.7649066965828415,3.181613782374698,2.654001891415852,6.0879440740169075,2.237429582106067,8.609486224386005,19.393690976083843,1.791661936983352,6.894511199480542,fuzzer
1.0078722330134102,5.383571080613898,10.14938303808664,2.820140744932496,4.855747273504758,3.4314521266510525,129.86501468693973,42.710952350145384,3.254493979657813,1.4091175554161206,7.66535584032531,1.4973820891886198,4.805854514320345,2.2299029358335756,1.4835980963570852,2.5708238537600625,5.930161171942728,16.24308481921534,8.608167942319602,15.303113594669977,analysis
1.6035585181711625,5.5978157138067015,17.921906435197265,4.982183234522324,2.702665346234961,2.469953527848703,45.79216656365391,106.2419495289239,6.377271519731466,8.755514376188339,2.3537408167982226,3.2439885742749284,5.176099697559046,4.985873438875983,5.491612169039285,1.5511102946923339,2.651966832461015,15.606639410073361,7.518388284945896,14.303126244334221,backdoor
5.4069105161730855,7.394449475434737,3.657957265157059,1.8419765218424262,2.765078075041474,0.9899303315415374,214.75297075293918,149.71312162305637,3.90099677756823,4.639552907327484,3.2170500848969854,1.7012932889395078,7.4918961029449385,1.6815907219646937,7.077571149492684,1.864638810924402,6.13785320359865,16.090501588206454,4.14083331714331,10.101181964350989,dos
9.66877955925985,5.49492641427616,4.209291868984438,2.647588877609735,2.586613296768632,0.33387819933291124,169.7954450389748,154.17002869323076,5.149723059479803,2.332606634518339,5.474718250364567,2.6277602521187506,0.49175790482144915,3.583127237393269,7.66360728515499,1.8287752197941485,0.9580117059985358,9.289187711866955,7.997190922232743,8.82994547692485,exploit
3.7990134909006716,11.596212519787365,2.649493669136981,8.29431824241748,1.9178990995316272,3.153885082737454,192.52187201355093,84.76541264602973,8.891595274968166,6.058944841940112,4.779587107619861,3.733071723532041,2.326199030542603,17.15667798426438,3.4639801432502275,1.8440459190866683,3.536201939442412,12.703646564009789,18.999709976744057,2.979757253296722,generic
6.014068913648597,7.904712207032812,3.773525271201549,2.164789247911326,5.455683639571201,0.8484672834631672,209.9350118519186,166.57335532169603,7.60131429983564,5.80701429466972,2.458548306982089,3.9119725480400045,1.7467290355338465,3.2768139445896214,3.4271961407055223,8.984346657465148,1.9117497192271433,9.525466945630441,7.1487104377238815,7.22249247711154,recon
4.674727041524429,6.823691953196154,6.129032646124796,3.494417969915177,1.691473210804486,1.0493949059999317,191.79445471957027,94.3361215977392,6.200082569959676,7.1204374428273765,0.8689801839107647,9.459518360317137,5.585527918926456,1.341728238131363,4.420072186475798,4.39445880284085,7.504981208699292,21.854516236624537,8.143505717025374,7.682770232553594,shellcode
2.1763844651385704,12.010230662138243,3.7810971721282414,8.04764721045989,3.4573701642636148,2.3461283438015093,46.75133287757244,91.47142630722516,11.788805368347452,2.561939759955566,7.6492383857886335,4.3426401199487135,0.7103716201582208,6.065330458593068,5.070956295942309,1.5386168163735254,4.123233264322992,16.81519798843845,8.846284599223962,5.95339682987756,worm
3.3049682774861844,3.3460424346234623,7.385854280605242,2.7753421316156683,5.16810702867757,2.514471245002629,220.21036217768747,24.32154547034656,1.603592640792581,4.777600678547128,4.958594785598196,6.9336743572208706,1.6943717514486365,4.800595160910987,2.6155288746593213,4.747274151466564,3.0383217313604174,13.586259404369324,7.543668505855871,8.97328214550121,normal
